#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	Unclassified	PAMC 26508	NC_021055.1	581361	591826	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NC_021055.1/581361-591826	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000364805.1/NC_021055/1/581361/591826
Streptomyces	olivochromogenes	DSM 40451	NZ_KQ948456.1	472264	482690	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948456.1/472264-482690	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514115.1/NZ_KQ948456/1/472264/482690
Streptomyces	olivochromogenes	DSM 40451	NZ_KQ948466.1	83047	93437	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948466.1/83047-93437	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514115.1/NZ_KQ948466/1/83047/93437
Streptomyces	flavidovirens	DSM 40150	NZ_AUBE01000006.1	45926	56499	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_AUBE01000006.1/45926-56499	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000429085.1/NZ_AUBE01000006/1/45926/56499
Streptomyces	Unclassified	BK161	NZ_SOAT01000002.1	154342	164846	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_SOAT01000002.1/154342-164846	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004364215.1/NZ_SOAT01000002/1/154342/164846
Streptomyces	antibioticus	DSM 40234	NZ_KQ948423.1	734989	792092	melanin - t1nrps hybrid	False	melanin	80	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948423.1/734989-792092	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514065.1/NZ_KQ948423/1/734989/792092
Streptomyces	Unclassified	W1SF4	NZ_CP034350.1	833001	842405	melanin	False	istamycin	2	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP034350.1/833001-842405	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003950035.1/NZ_CP034350/1/833001/842405
Streptomyces	Unclassified	W1SF4	NZ_CP034350.1	6794642	6823419	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_CP034350.1/6794642-6823419	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003950035.1/NZ_CP034350/1/6794642/6823419
Streptomyces	antibioticus	DSM 40234	NZ_KQ948431.1	413011	423362	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948431.1/413011-423362	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514065.1/NZ_KQ948431/1/413011/423362
Streptomyces	Unclassified	W1SF4	NZ_CP034352.1	1037	312401	butyrolactone - melanin - nrps-like - t1nrps - t1pks - t2pks hybrid	False	salinomycin	57	BGC0000144	https://antismash-db.secondarymetabolites.org/go/NZ_CP034352.1/1037-312401	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003950035.1/NZ_CP034352/1/1037/312401
Streptomyces	violarus	CECT 3237	NZ_JACHXE010000003.1	655147	665657	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_JACHXE010000003.1/655147-665657	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014191845.1/NZ_JACHXE010000003/1/655147/665657
Streptomyces	violarus	CECT 3237	NZ_JACHXE010000005.1	688267	725424	melanin - terpene hybrid	False	melanin	42	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_JACHXE010000005.1/688267-725424	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014191845.1/NZ_JACHXE010000005/1/688267/725424
Streptomyces	lavendulae	YAKB-15	NZ_SMSN01000010.1	115779	126379	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_SMSN01000010.1/115779-126379	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008016805.1/NZ_SMSN01000010/1/115779/126379
Streptomyces	prasinus	ATCC 13879	NZ_CP023697.1	2804135	2814645	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP023697.1/2804135-2814645	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704445.1/NZ_CP023697/1/2804135/2814645
Streptomyces	globosus	LZH-48	NZ_CP030862.1	3097086	3136681	melanin - terpene hybrid	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP030862.1/3097086-3136681	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003325375.1/NZ_CP030862/1/3097086/3136681
Streptomyces	cavourensis	1AS2a	NZ_CP030930.1	253051	302618	melanin - t1nrps hybrid	False	coelichelin	81	BGC0000325	https://antismash-db.secondarymetabolites.org/go/NZ_CP030930.1/253051-302618	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003352445.1/NZ_CP030930/1/253051/302618
Streptomyces	cavourensis	1AS2a	NZ_CP030930.1	7353607	7364087	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP030930.1/7353607-7364087	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003352445.1/NZ_CP030930/1/7353607/7364087
Streptomyces	kanamyceticus	ATCC 12853	NZ_CP023699.1	6532121	6542640	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP023699.1/6532121-6542640	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704495.1/NZ_CP023699/1/6532121/6542640
Streptomyces	calvus	CECT 3271	NZ_JACJIE010000004.1	33225	43744	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_JACJIE010000004.1/33225-43744	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014138735.1/NZ_JACJIE010000004/1/33225/43744
Streptomyces	Unclassified	KO7888	NZ_WXVT01000001.1	5625797	5636259	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_WXVT01000001.1/5625797-5636259	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011317205.1/NZ_WXVT01000001/1/5625797/5636259
Streptomyces	Unclassified	Amel2xC10	NZ_FWZW01000002.1	322649	333159	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_FWZW01000002.1/322649-333159	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900177255.1/NZ_FWZW01000002/1/322649/333159
Streptomyces	Unclassified	Amel2xC10	NZ_FWZW01000007.1	51499	61940	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_FWZW01000007.1/51499-61940	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900177255.1/NZ_FWZW01000007/1/51499/61940
Streptomyces	candidus	DSM 40141	NZ_JACHEM010000014.1	7683	16804	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_JACHEM010000014.1/7683-16804	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014207445.1/NZ_JACHEM010000014/1/7683/16804
Streptomyces	candidus	DSM 40141	NZ_JACHEM010000014.1	199861	210317	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_JACHEM010000014.1/199861-210317	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014207445.1/NZ_JACHEM010000014/1/199861/210317
Streptomyces	Unclassified	ADI97-07	NZ_ML123100.1	1179029	1189500	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_ML123100.1/1179029-1189500	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003846275.1/NZ_ML123100/1/1179029/1189500
Streptomyces	Unclassified	CB02366	NZ_LIVT01000001.1	689700	700126	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_LIVT01000001.1/689700-700126	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905905.1/NZ_LIVT01000001/1/689700/700126
Streptomyces	Unclassified	CB02366	NZ_LIVT01000008.1	112937	123414	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LIVT01000008.1/112937-123414	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905905.1/NZ_LIVT01000008/1/112937/123414
Streptomyces	Unclassified	SID8359	NZ_WWGS01000009.1	341719	352184	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_WWGS01000009.1/341719-352184	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009862115.1/NZ_WWGS01000009/1/341719/352184
Streptomyces	Unclassified	CB01635	NZ_NNBL01000014.1	63826	74276	melanin	False	istamycin	10	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_NNBL01000014.1/63826-74276	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803065.1/NZ_NNBL01000014/1/63826/74276
Streptomyces	hundungensis	BH38	NZ_CP032698.1	4824896	4833881	melanin	False	melanin	40	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_CP032698.1/4824896-4833881	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003627815.1/NZ_CP032698/1/4824896/4833881
Streptomyces	hundungensis	BH38	NZ_CP032698.1	7445410	7455800	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP032698.1/7445410-7455800	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003627815.1/NZ_CP032698/1/7445410/7455800
Streptomyces	Unclassified	AmelKG-A3	NZ_FMYR01000004.1	282794	293256	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_FMYR01000004.1/282794-293256	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900090115.1/NZ_FMYR01000004/1/282794/293256
Streptomyces	antibioticus	DSM 40234	NZ_CP050692.1	686665	707133	melanin - terpene hybrid	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP050692.1/686665-707133	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012044595.1/NZ_CP050692/1/686665/707133
Streptomyces	antibioticus	DSM 40234	NZ_CP050692.1	3218443	3228956	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP050692.1/3218443-3228956	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012044595.1/NZ_CP050692/1/3218443/3228956
Streptomyces	uncialis	DCA2648	NZ_LFBV01000001.1	641542	651998	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_LFBV01000001.1/641542-651998	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905345.1/NZ_LFBV01000001/1/641542/651998
Streptomyces	uncialis	DCA2648	NZ_LFBV01000002.1	137407	162702	cdps - melanin hybrid	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_LFBV01000002.1/137407-162702	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905345.1/NZ_LFBV01000002/1/137407/162702
Streptomyces	uncialis	DCA2648	NZ_LFBV01000003.1	243393	352169	melanin - t1nrps - t1pks hybrid	False	sibiromycin	92	BGC0000428	https://antismash-db.secondarymetabolites.org/go/NZ_LFBV01000003.1/243393-352169	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905345.1/NZ_LFBV01000003/1/243393/352169
Streptomyces	finlayi	NBSH44	NZ_CP045702.1	1294355	1304841	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CP045702.1/1294355-1304841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014216315.1/NZ_CP045702/1/1294355/1304841
Streptomyces	Unclassified	DUT11	NZ_CP025511.1	523367	573505	melanin - t1nrps hybrid	False	coelichelin	81	BGC0000325	https://antismash-db.secondarymetabolites.org/go/NZ_CP025511.1/523367-573505	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002848525.1/NZ_CP025511/1/523367/573505
Streptomyces	Unclassified	NA04227	NZ_CP054918.1	1558807	1566805	melanin	False	saframycin A / saframycin B	4	BGC0000422	https://antismash-db.secondarymetabolites.org/go/NZ_CP054918.1/1558807-1566805	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364195.1/NZ_CP054918/1/1558807/1566805
Streptomyces	Unclassified	NA04227	NZ_CP054918.1	3402252	3412789	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_CP054918.1/3402252-3412789	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364195.1/NZ_CP054918/1/3402252/3412789
Streptomyces	griseus	ATCC 13273	NZ_CP032543.1	7093799	7104267	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP032543.1/7093799-7104267	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003610995.1/NZ_CP032543/1/7093799/7104267
Streptomyces	Unclassified	SGAir0924	NZ_CP027297.1	2976866	2987475	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP027297.1/2976866-2987475	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005490965.1/NZ_CP027297/1/2976866/2987475
Streptomyces	Unclassified	DE0061	NZ_VEHK01000006.1	411595	422075	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_VEHK01000006.1/411595-422075	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007679945.1/NZ_VEHK01000006/1/411595/422075
Streptomyces	Unclassified	DE0061	NZ_VEHK01000007.1	237337	286976	melanin - t1nrps hybrid	False	coelichelin	81	BGC0000325	https://antismash-db.secondarymetabolites.org/go/NZ_VEHK01000007.1/237337-286976	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007679945.1/NZ_VEHK01000007/1/237337/286976
Streptomyces	ficellus	NRRL 8067	NZ_CP034279.1	761169	769891	melanin	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP034279.1/761169-769891	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009739905.1/NZ_CP034279/1/761169/769891
Streptomyces	ficellus	NRRL 8067	NZ_CP034279.1	3261769	3272237	melanin	False	istamycin	8	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP034279.1/3261769-3272237	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009739905.1/NZ_CP034279/1/3261769/3272237
Streptomyces	Unclassified	CNB091	NZ_KB898990.1	775897	786383	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KB898990.1/775897-786383	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377965.1/NZ_KB898990/1/775897/786383
Streptomyces	Unclassified	CNB091	NZ_KB898991.1	337866	348292	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_KB898991.1/337866-348292	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377965.1/NZ_KB898991/1/337866/348292
Streptomyces	Unclassified	CNB091	NZ_KB899004.1	203057	213507	melanin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB899004.1/203057-213507	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377965.1/NZ_KB899004/1/203057/213507
Streptomyces	Unclassified	BK340	NZ_VISR01000004.1	185750	196287	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_VISR01000004.1/185750-196287	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007827595.1/NZ_VISR01000004/1/185750/196287
Streptomyces	Unclassified	BK340	NZ_VISR01000010.1	113175	134865	melanin - terpene hybrid	False	melanin	57	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_VISR01000010.1/113175-134865	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007827595.1/NZ_VISR01000010/1/113175/134865
Streptomyces	spongiicola	HNM0071	NZ_CP029254.1	6760718	6780970	melanin - terpene hybrid	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP029254.1/6760718-6780970	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003122365.1/NZ_CP029254/1/6760718/6780970
Streptomyces	stelliscabiei	P3825	NZ_KQ257854.1	364142	374583	melanin	False	istamycin	7	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257854.1/364142-374583	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189035.1/NZ_KQ257854/1/364142/374583
Streptomyces	stelliscabiei	P3825	NZ_KQ257860.1	60569	125743	melanin - t1nrps hybrid	False	scabichelin	100	BGC0000423	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257860.1/60569-125743	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189035.1/NZ_KQ257860/1/60569/125743
Streptomyces	Unclassified	SS52	NZ_CP039123.1	2898042	2908534	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP039123.1/2898042-2908534	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004795715.1/NZ_CP039123/1/2898042/2908534
Streptomyces	Unclassified	SUK 48	NZ_CP045740.1	5331783	5342383	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_CP045740.1/5331783-5342383	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009650765.1/NZ_CP045740/1/5331783/5342383
Streptomyces	Unclassified	TLI_053	NZ_LT629775.1	1822099	1893042	lanthipeptide - melanin - t1nrps - t2pks hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_LT629775.1/1822099-1893042	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900105395.1/NZ_LT629775/1/1822099/1893042
Streptomyces	Unclassified	S816	NZ_QQVZ01000001.1	3387052	3397658	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_QQVZ01000001.1/3387052-3397658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004794665.1/NZ_QQVZ01000001/1/3387052/3397658
Streptomyces	griseorubiginosus	BTU6	NZ_KQ948735.1	141803	152271	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948735.1/141803-152271	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514195.1/NZ_KQ948735/1/141803/152271
Streptomyces	griseorubiginosus	BTU6	NZ_KQ948740.1	254479	275237	melanin - terpene hybrid	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948740.1/254479-275237	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514195.1/NZ_KQ948740/1/254479/275237
Streptomyces	Unclassified	Root1310	NZ_LMEQ01000001.1	1218191	1228674	melanin	False	lactonamycin	8	BGC0000238	https://antismash-db.secondarymetabolites.org/go/NZ_LMEQ01000001.1/1218191-1228674	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426425.1/NZ_LMEQ01000001/1/1218191/1228674
Streptomyces	Unclassified	Root1310	NZ_LMEQ01000031.1	79149	100321	melanin - terpene hybrid	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LMEQ01000031.1/79149-100321	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426425.1/NZ_LMEQ01000031/1/79149/100321
Streptomyces	Unclassified	NBRC 110030	NZ_BBOK01000002.1	343593	354160	melanin	False	melanin	60	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NZ_BBOK01000002.1/343593-354160	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001417675.1/NZ_BBOK01000002/1/343593/354160
Streptomyces	Unclassified	KPB2	NZ_CP034353.1	5318189	5328651	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP034353.1/5318189-5328651	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003950055.1/NZ_CP034353/1/5318189/5328651
Streptomyces	Unclassified	R302	NZ_JABBGE010000002.1	698904	709303	melanin	False	istamycin	8	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_JABBGE010000002.1/698904-709303	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012927245.1/NZ_JABBGE010000002/1/698904/709303
Streptomyces	Unclassified	Root1319	NZ_LMEU01000010.1	140962	151433	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LMEU01000010.1/140962-151433	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426615.1/NZ_LMEU01000010/1/140962/151433
Streptomyces	Unclassified	Root1295	NZ_LMEL01000012.1	364397	374820	melanin	False	melanin	100	BGC0000912	https://antismash-db.secondarymetabolites.org/go/NZ_LMEL01000012.1/364397-374820	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426325.1/NZ_LMEL01000012/1/364397/374820
Streptomyces	Unclassified	Root1295	NZ_LMEL01000021.1	376479	386971	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LMEL01000021.1/376479-386971	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426325.1/NZ_LMEL01000021/1/376479/386971
Streptomyces	avermitilis	MA-4680	NC_003155.5	1419908	1429664	melanin	False	melanin	100	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NC_003155.5/1419908-1429664	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000009765.2/NC_003155/5/1419908/1429664
Streptomyces	Unclassified	PTY087I2	NZ_LZRD01000006.1	1530	12007	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_LZRD01000006.1/1530-12007	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001687325.1/NZ_LZRD01000006/1/1530/12007
Streptomyces	avermitilis	MA-4680	NC_003155.5	6495024	6505495	melanin	False	melanin	80	BGC0000909	https://antismash-db.secondarymetabolites.org/go/NC_003155.5/6495024-6505495	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000009765.2/NC_003155/5/6495024/6505495
Streptomyces	Unclassified	PTY087I2	NZ_LZRD01000027.1	55217	84212	lanthipeptide - melanin hybrid	False	melanin	28	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LZRD01000027.1/55217-84212	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001687325.1/NZ_LZRD01000027/1/55217/84212
Streptomyces	Unclassified	Root264	NZ_LMIZ01000001.1	309336	319825	melanin	False	lactonamycin	8	BGC0000238	https://antismash-db.secondarymetabolites.org/go/NZ_LMIZ01000001.1/309336-319825	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001428885.1/NZ_LMIZ01000001/1/309336/319825
Streptomyces	Unclassified	Root264	NZ_LMIZ01000035.1	269260	279638	melanin	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_LMIZ01000035.1/269260-279638	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001428885.1/NZ_LMIZ01000035/1/269260/279638
Streptomyces	Unclassified	HGB0020	NZ_KE150428.1	529722	540235	melanin	False	melanin	100	BGC0000910	https://antismash-db.secondarymetabolites.org/go/NZ_KE150428.1/529722-540235	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000411315.1/NZ_KE150428/1/529722/540235
Streptomyces	lydicus	103	NZ_CP017157.1	4934552	4989014	melanin - t1nrps hybrid	False	teleocidin B1	50	BGC0001085	https://antismash-db.secondarymetabolites.org/go/NZ_CP017157.1/4934552-4989014	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001729485.1/NZ_CP017157/1/4934552/4989014
Streptomyces	clavuligerus	F613-1	NZ_CM000913.1	4515247	4525682	melanin	False	melanin	100	BGC0000911	https://antismash-db.secondarymetabolites.org/go/NZ_CM000913.1/4515247-4525682	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000163875.1/NZ_CM000913/1/4515247/4525682
Streptomyces	griseorubiginosus	BTU6	NZ_CP032427.1	6101581	6109633	melanin	False	istamycin	5	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP032427.1/6101581-6109633	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003595235.1/NZ_CP032427/1/6101581/6109633
Streptomyces	clavuligerus	F613-1	NZ_CM000914.1	1336526	1388588	melanin - t1pks hybrid	False	neocarzinostatin	17	BGC0000112	https://antismash-db.secondarymetabolites.org/go/NZ_CM000914.1/1336526-1388588	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000163875.1/NZ_CM000914/1/1336526/1388588
Streptomyces	griseorubiginosus	BTU6	NZ_CP032427.1	8835694	8856841	melanin - terpene hybrid	False	melanin	71	BGC0000908	https://antismash-db.secondarymetabolites.org/go/NZ_CP032427.1/8835694-8856841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003595235.1/NZ_CP032427/1/8835694/8856841
Streptomyces	Unclassified	3211	NZ_CP020039.1	7766397	7793205	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP020039.1/7766397-7793205	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002028385.1/NZ_CP020039/1/7766397/7793205
Streptomyces	scabiei	87.22	NC_013929.1	6584190	6592550	melanin	False	istamycin	7	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NC_013929.1/6584190-6592550	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000091305.1/NC_013929/1/6584190/6592550
Streptomyces	scabiei	87.22	NC_013929.1	9526249	9591840	melanin - t1nrps hybrid	False	scabichelin	100	BGC0000423	https://antismash-db.secondarymetabolites.org/go/NC_013929.1/9526249-9591840	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000091305.1/NC_013929/1/9526249/9591840
Actinoplanes	derwentensis	DSM 43941	NZ_LT629758.1	3237020	3247512	melanin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT629758.1/3237020-3247512	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900104725.1/NZ_LT629758/1/3237020/3247512
Streptomyces	Unclassified	Sge12	NZ_CP020555.1	541182	568054	melanin	False	istamycin	4	BGC0000700	https://antismash-db.secondarymetabolites.org/go/NZ_CP020555.1/541182-568054	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002080455.1/NZ_CP020555/1/541182/568054
