#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Pseudomonas	aeruginosa	NCTC11445	NZ_CP060086.1	769253	828588	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP060086.1/769253-828588	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014217315.1/NZ_CP060086/1/769253/828588
Pseudomonas	aeruginosa	NCTC11445	NZ_CP060086.1	3681006	3702019	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP060086.1/3681006-3702019	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014217315.1/NZ_CP060086/1/3681006/3702019
Saccharopolyspora	spinosa	NRRL 18395	NZ_GL877879.1	1554092	1574593	phenazine	False	pyocyanine	71	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_GL877879.1/1554092-1574593	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000194155.1/NZ_GL877879/1/1554092/1574593
Pseudomonas	aeruginosa	NCTC11445	NZ_LLKX01000009.1	0	10326	phenazine	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LLKX01000009.1/0-10326	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001450345.1/NZ_LLKX01000009/1/0/10326
Pseudomonas	aeruginosa	NCTC11445	NZ_LLKX01000012.1	0	10326	phenazine	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LLKX01000012.1/0-10326	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001450345.1/NZ_LLKX01000012/1/0/10326
Pseudomonas	aeruginosa	NCTC11445	NZ_LLKX01000041.1	0	1181	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LLKX01000041.1/0-1181	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001450345.1/NZ_LLKX01000041/1/0/1181
Pseudomonas	aeruginosa	NCTC11445	NZ_LLKX01000042.1	0	1175	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LLKX01000042.1/0-1175	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001450345.1/NZ_LLKX01000042/1/0/1175
Nocardiopsis	dassonvillei	HZNU_N_1	NZ_CP017965.1	619710	640154	phenazine	False	marinophenazine A / phenaziterpene A	34	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP017965.1/619710-640154	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001877055.1/NZ_CP017965/1/619710/640154
Pseudomonas	aeruginosa	NCTC11445	NZ_CP044533.1	796307	815325	phenazine	False	endophenazine A / endophenazine B	33	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP044533.1/796307-815325	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013122735.1/NZ_CP044533/1/796307/815325
Pseudomonas	aeruginosa	NCTC11445	NZ_CP044533.1	3517347	3577632	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP044533.1/3517347-3577632	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013122735.1/NZ_CP044533/1/3517347/3577632
Streptomyces	hawaiiensis	ATCC 12236	NZ_CP021978.1	4060436	4080928	phenazine	False	endophenazine A / endophenazine B	44	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP021978.1/4060436-4080928	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004803895.1/NZ_CP021978/1/4060436/4080928
Streptomyces	geranii	A301	NZ_KZ672952.1	113111	247465	phenazine - t1pks hybrid	False	sceliphrolactam	56	BGC0001770	https://antismash-db.secondarymetabolites.org/go/NZ_KZ672952.1/113111-247465	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002954775.1/NZ_KZ672952/1/113111/247465
Nocardiopsis	dassonvillei	HZNU_N_1	NZ_CP022434.1	626637	647081	phenazine	False	marinophenazine A / phenaziterpene A	34	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP022434.1/626637-647081	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002260685.1/NZ_CP022434/1/626637/647081
Archangium	gephyra	DSM 2261	NZ_CP011509.1	6533678	6579450	microviridin - phenazine - t1nrps - t1pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011509.1/6533678-6579450	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001027285.1/NZ_CP011509/1/6533678/6579450
Streptomyces	Unclassified	NEAU-sy36	NZ_CP058977.1	2836980	2857406	phenazine	False	foxicins A-D	29	BGC0001598	https://antismash-db.secondarymetabolites.org/go/NZ_CP058977.1/2836980-2857406	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013423905.1/NZ_CP058977/1/2836980/2857406
Unclassified	Unclassified	KBS 83	NZ_KB906738.1	334094	354532	phenazine	False	N-tetradecanoyl tyrosine	6	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_KB906738.1/334094-354532	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000381585.1/NZ_KB906738/1/334094/354532
Pseudomonas	aeruginosa	NCTC11445	NZ_JTOD01000016.1	0	11162	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_JTOD01000016.1/0-11162	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000793005.1/NZ_JTOD01000016/1/0/11162
Streptomyces	albus	DSM 41398	NZ_CP010519.1	8312431	8384669	phenazine - t1pks hybrid	True	elaiophylin	75	BGC0000053	https://antismash-db.secondarymetabolites.org/go/NZ_CP010519.1/8312431-8384669	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000827005.1/NZ_CP010519/1/8312431/8384669
Pseudomonas	aeruginosa	NCTC11445	NZ_JTOD01000035.1	18141	29297	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_JTOD01000035.1/18141-29297	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000793005.1/NZ_JTOD01000035/1/18141/29297
Pseudomonas	aeruginosa	NCTC11445	NZ_CP014866.1	771596	830053	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP014866.1/771596-830053	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002075065.1/NZ_CP014866/1/771596/830053
Pseudomonas	aeruginosa	NCTC11445	NZ_CP014866.1	3524316	3545329	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP014866.1/3524316-3545329	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002075065.1/NZ_CP014866/1/3524316/3545329
Pseudomonas	Unclassified	SCB32	NZ_CP045118.1	2870274	2890694	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP045118.1/2870274-2890694	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009189165.1/NZ_CP045118/1/2870274/2890694
Pseudomonas	aeruginosa	NCTC11445	NZ_LLLT01000002.1	0	11281	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LLLT01000002.1/0-11281	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001449435.1/NZ_LLLT01000002/1/0/11281
Cupriavidus	alkaliphilus	MtRBr-3211	NZ_QEKP01000004.1	229762	250191	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QEKP01000004.1/229762-250191	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003096375.1/NZ_QEKP01000004/1/229762/250191
Pseudomonas	aeruginosa	NCTC11445	NZ_LLLT01000017.1	0	11275	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LLLT01000017.1/0-11275	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001449435.1/NZ_LLLT01000017/1/0/11275
Pseudomonas	aeruginosa	BWHPSA016	NZ_KI519068.1	1320045	1339388	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_KI519068.1/1320045-1339388	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481385.1/NZ_KI519068/1/1320045/1339388
Pseudomonas	aeruginosa	BWHPSA016	NZ_KI519068.1	4181880	4241331	phenazine - t1nrps hybrid	False	pyochelin	100	BGC0000412	https://antismash-db.secondarymetabolites.org/go/NZ_KI519068.1/4181880-4241331	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481385.1/NZ_KI519068/1/4181880/4241331
Pseudomonas	aeruginosa	NCTC11445	NZ_CP046602.1	2097986	2146353	phenazine - thiopeptide hybrid	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP046602.1/2097986-2146353	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012276675.1/NZ_CP046602/1/2097986/2146353
Azotobacter	chroococcum	B3	NZ_CP011835.1	2276446	2296866	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011835.1/2276446-2296866	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002220155.1/NZ_CP011835/1/2276446/2296866
Pseudomonas	aeruginosa	NCTC11445	NZ_CP046602.1	4822968	4883241	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP046602.1/4822968-4883241	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012276675.1/NZ_CP046602/1/4822968/4883241
Azotobacter	chroococcum	B3	NZ_CP011836.1	124863	145289	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011836.1/124863-145289	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002220155.1/NZ_CP011836/1/124863/145289
Pseudomonas	aeruginosa	NCTC11445	NZ_CP050332.1	809504	869009	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP050332.1/809504-869009	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343515.1/NZ_CP050332/1/809504/869009
Pseudomonas	aeruginosa	NCTC11445	NZ_CP050332.1	3835530	3856543	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP050332.1/3835530-3856543	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013343515.1/NZ_CP050332/1/3835530/3856543
Streptomyces	baarnensis	NRRL B-2842	NZ_KL573544.1	137589	158078	phenazine	False	streptophenazine B / streptophenazine C / streptophenazine F / streptophenazine G / streptophenazine H	21	BGC0002010	https://antismash-db.secondarymetabolites.org/go/NZ_KL573544.1/137589-158078	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000716025.1/NZ_KL573544/1/137589/158078
Pseudomonas	aeruginosa	PA96	NZ_CP007224.1	730521	789888	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP007224.1/730521-789888	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000626655.2/NZ_CP007224/1/730521/789888
Pseudomonas	aeruginosa	PA96	NZ_CP007224.1	3484656	3505669	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP007224.1/3484656-3505669	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000626655.2/NZ_CP007224/1/3484656/3505669
Pseudomonas	Unclassified	RGB	NZ_VMSH01000004.1	196590	219395	hserlactone - phenazine hybrid	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_VMSH01000004.1/196590-219395	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007713445.1/NZ_VMSH01000004/1/196590/219395
Pseudomonas	aeruginosa	BWH057	NZ_KK213188.1	30417	90016	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_KK213188.1/30417-90016	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000629445.1/NZ_KK213188/1/30417/90016
Pseudomonas	aeruginosa	BWH057	NZ_KK213190.1	0	11257	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KK213190.1/0-11257	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000629445.1/NZ_KK213190/1/0/11257
Pseudomonas	aeruginosa	19660	NZ_KI519229.1	0	15267	phenazine	True	pyocyanine	85	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI519229.1/0-15267	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481765.1/NZ_KI519229/1/0/15267
Pseudomonas	aeruginosa	19660	NZ_KI519232.1	317813	371068	phenazine - thiopeptide hybrid	False	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI519232.1/317813-371068	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481765.1/NZ_KI519232/1/317813/371068
Pseudomonas	aeruginosa	NCTC11445	NZ_LLUF01000004.1	0	10407	phenazine	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LLUF01000004.1/0-10407	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001453945.1/NZ_LLUF01000004/1/0/10407
Pseudomonas	aeruginosa	NCTC11445	NZ_LLUF01000012.1	822033	832440	phenazine	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LLUF01000012.1/822033-832440	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001453945.1/NZ_LLUF01000012/1/822033/832440
Pseudomonas	aeruginosa	NCTC11445	NZ_LLUF01000028.1	0	1088	phenazine	True	streptophenazine B / streptophenazine C / streptophenazine F / streptophenazine G / streptophenazine H	7	BGC0002010	https://antismash-db.secondarymetabolites.org/go/NZ_LLUF01000028.1/0-1088	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001453945.1/NZ_LLUF01000028/1/0/1088
Pseudomonas	aeruginosa	NCTC11445	NZ_LLUF01000029.1	0	1082	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LLUF01000029.1/0-1082	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001453945.1/NZ_LLUF01000029/1/0/1082
Pseudomonas	aeruginosa	NCTC11445	NZ_CP014948.1	741364	800770	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP014948.1/741364-800770	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001606045.1/NZ_CP014948/1/741364/800770
Pseudomonas	aeruginosa	NCTC11445	NZ_CP014948.1	3450338	3471351	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP014948.1/3450338-3471351	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001606045.1/NZ_CP014948/1/3450338/3471351
Pseudomonas	aeruginosa	M18	NC_017548.1	745815	805041	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NC_017548.1/745815-805041	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000226155.1/NC_017548/1/745815/805041
Pseudomonas	aeruginosa	M18	NC_017548.1	3499801	3520814	phenazine	False	pyocyanine	85	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NC_017548.1/3499801-3520814	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000226155.1/NC_017548/1/3499801/3520814
Pseudomonas	aeruginosa	SJTD-1	NZ_CP015877.1	228503	287848	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP015877.1/228503-287848	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000271985.2/NZ_CP015877/1/228503/287848
Pseudomonas	aeruginosa	SJTD-1	NZ_CP015877.1	3822952	3843920	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP015877.1/3822952-3843920	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000271985.2/NZ_CP015877/1/3822952/3843920
Pseudomonas	aeruginosa	NCTC11445	NZ_LEOT01000003.1	200687	211750	phenazine	True	pyocyanine	28	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LEOT01000003.1/200687-211750	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002243265.1/NZ_LEOT01000003/1/200687/211750
Pseudomonas	aeruginosa	NCTC11445	NZ_LEOT01000031.1	0	11057	phenazine	True	pyocyanine	28	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LEOT01000031.1/0-11057	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002243265.1/NZ_LEOT01000031/1/0/11057
Pseudomonas	aeruginosa	NCTC11445	NZ_RWSK01000013.1	66348	87355	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_RWSK01000013.1/66348-87355	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004373845.1/NZ_RWSK01000013/1/66348/87355
Pseudomonas	aeruginosa	BWHPSA013	NZ_KI519078.1	750797	810195	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_KI519078.1/750797-810195	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481445.1/NZ_KI519078/1/750797/810195
Pseudomonas	aeruginosa	NCTC11445	NZ_RWSK01000004.1	0	11389	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_RWSK01000004.1/0-11389	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004373845.1/NZ_RWSK01000004/1/0/11389
Pseudomonas	aeruginosa	BWHPSA013	NZ_KI519078.1	3800066	3821079	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI519078.1/3800066-3821079	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481445.1/NZ_KI519078/1/3800066/3821079
Pseudomonas	aeruginosa	BWH055	NZ_KK213219.1	97	16034	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KK213219.1/97-16034	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000629485.1/NZ_KK213219/1/97/16034
Pseudomonas	aeruginosa	BWH055	NZ_KK213219.1	2699619	2720632	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KK213219.1/2699619-2720632	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000629485.1/NZ_KK213219/1/2699619/2720632
Pseudomonas	aeruginosa	NCTC11445	NZ_AP017302.1	892434	951756	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_AP017302.1/892434-951756	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001548335.1/NZ_AP017302/1/892434/951756
Pseudomonas	aeruginosa	NCTC11445	NZ_AP017302.1	3824685	3845698	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_AP017302.1/3824685-3845698	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001548335.1/NZ_AP017302/1/3824685/3845698
Pseudomonas	aeruginosa	NCTC11445	NZ_CP015648.1	2714257	2733801	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP015648.1/2714257-2733801	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002116985.1/NZ_CP015648/1/2714257/2733801
Pseudomonas	aeruginosa	NCTC11445	NZ_CP015648.1	5583278	5643242	phenazine - t1nrps hybrid	False	endophenazine A / endophenazine B	33	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP015648.1/5583278-5643242	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002116985.1/NZ_CP015648/1/5583278/5643242
Burkholderia	ubonensis	LMG 20358	NZ_CP013415.1	110406	151441	phenazine - pks-like hybrid	False	esmeraldin	44	BGC0000935	https://antismash-db.secondarymetabolites.org/go/NZ_CP013415.1/110406-151441	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001718655.1/NZ_CP013415/1/110406/151441
Pseudomonas	aeruginosa	NCTC11445	NZ_CP031449.2	757503	816849	phenazine - t1nrps hybrid	False	5-acetyl-5,10-dihydrophenazine-1-carboxylic acid / 5-(2-hydroxyacetyl)-5,10-dihydrophenazine-1-carboxylic acid / endophenazine A1 / endophenazine F / endophenazine G	34	BGC0000934	https://antismash-db.secondarymetabolites.org/go/NZ_CP031449.2/757503-816849	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002411865.3/NZ_CP031449/2/757503/816849
Pseudomonas	aeruginosa	NCTC11445	NZ_CP031449.2	3784270	3805283	phenazine	False	pyocyanine	100	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_CP031449.2/3784270-3805283	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002411865.3/NZ_CP031449/2/3784270/3805283
Pseudomonas	aeruginosa	NCTC11445	NZ_CP027538.1	2220000	2279411	phenazine - t1nrps hybrid	False	marinophenazine A / phenaziterpene A	30	BGC0001221	https://antismash-db.secondarymetabolites.org/go/NZ_CP027538.1/2220000-2279411	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002997005.1/NZ_CP027538/1/2220000/2279411
Pseudomonas	aeruginosa	BWHPSA037	NZ_KI914552.1	669217	690230	phenazine	False	pyocyanine	85	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI914552.1/669217-690230	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000520455.1/NZ_KI914552/1/669217/690230
Pseudomonas	aeruginosa	NCTC11445	NZ_CP027538.1	5954667	5975680	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_CP027538.1/5954667-5975680	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002997005.1/NZ_CP027538/1/5954667/5975680
Pseudomonas	aeruginosa	BWHPSA037	NZ_KI914563.1	0	11767	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI914563.1/0-11767	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000520455.1/NZ_KI914563/1/0/11767
Pseudomonas	aeruginosa	NCTC11445	NZ_LZQG01000008.1	66436	87443	phenazine	False	endophenazine A / endophenazine B	38	BGC0001080	https://antismash-db.secondarymetabolites.org/go/NZ_LZQG01000008.1/66436-87443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001756485.1/NZ_LZQG01000008/1/66436/87443
Pseudomonas	aeruginosa	NCTC11445	NZ_LZQG01000065.1	0	11109	phenazine	True	pyocyanine	28	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_LZQG01000065.1/0-11109	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001756485.1/NZ_LZQG01000065/1/0/11109
Phormidium	ambiguum	IAM M-71	NZ_MRCE01000037.1	0	16230	phenazine	True	kedarcidin	1	BGC0000081	https://antismash-db.secondarymetabolites.org/go/NZ_MRCE01000037.1/0-16230	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001904725.1/NZ_MRCE01000037/1/0/16230
Scytonema	hofmannii	PCC 7110	NZ_KQ976354.1	5844745	5865201	phenazine	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KQ976354.1/5844745-5865201	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000346485.2/NZ_KQ976354/1/5844745/5865201
Paraburkholderia	phenazinium	LMG 2247	NZ_FNCJ01000020.1	93234	113729	phenazine	False	pyocyanine	85	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_FNCJ01000020.1/93234-113729	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900100735.1/NZ_FNCJ01000020/1/93234/113729
Pseudomonas	aeruginosa	BWHPSA015	NZ_KI519071.1	2688050	2745825	phenazine - t1nrps hybrid	False	pyochelin	100	BGC0000412	https://antismash-db.secondarymetabolites.org/go/NZ_KI519071.1/2688050-2745825	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481405.1/NZ_KI519071/1/2688050/2745825
Pseudomonas	aeruginosa	BWHPSA015	NZ_KI519072.1	0	11191	phenazine	True	pyocyanine	42	BGC0000936	https://antismash-db.secondarymetabolites.org/go/NZ_KI519072.1/0-11191	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000481405.1/NZ_KI519072/1/0/11191
