#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Achromobacter	Unclassified	NFACC18-2	NZ_FNYM01000006.1	254396	296322	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNYM01000006.1/254396-296322	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900108985.1/NZ_FNYM01000006/1/254396/296322
Pseudomonas	Unclassified	L-22-4S-12	NZ_WELL01000001.1	933326	977579	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WELL01000001.1/933326-977579	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009799935.1/NZ_WELL01000001/1/933326/977579
Neisseria	meningitidis	2842STDY5881060	NZ_JURA01000044.1	0	19447	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JURA01000044.1/0-19447	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001067535.1/NZ_JURA01000044/1/0/19447
Variovorax	Unclassified	EL159	NZ_FMUJ01000001.1	685949	732323	arylpolyene - resorcinol hybrid	False	lipopolysaccharide	5	BGC0000774	https://antismash-db.secondarymetabolites.org/go/NZ_FMUJ01000001.1/685949-732323	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900100965.1/NZ_FMUJ01000001/1/685949/732323
Variovorax	Unclassified	EL159	NZ_FMUJ01000003.1	659061	700984	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMUJ01000003.1/659061-700984	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900100965.1/NZ_FMUJ01000003/1/659061/700984
Mucilaginibacter	Unclassified	PAMC 26640	NZ_CP014773.1	1707998	1757060	arylpolyene - resorcinol hybrid	False	flexirubin	28	BGC0000839	https://antismash-db.secondarymetabolites.org/go/NZ_CP014773.1/1707998-1757060	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001596135.1/NZ_CP014773/1/1707998/1757060
Saccharospirillum	alexandrii	LZ-5	NZ_RCIP01000002.1	1086259	1127372	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RCIP01000002.1/1086259-1127372	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004000275.1/NZ_RCIP01000002/1/1086259/1127372
Unclassified	Unclassified	CUG 91308	NZ_VOLC01000001.1	79274	121125	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VOLC01000001.1/79274-121125	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009797935.1/NZ_VOLC01000001/1/79274/121125
Prevotella	koreensis	KCOM 3155	NZ_RYYU01000001.1	649135	719672	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RYYU01000001.1/649135-719672	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003977605.1/NZ_RYYU01000001/1/649135/719672
Flavobacterium	columnare	94-081	NZ_CP010992.1	2662203	2715704	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP010992.1/2662203-2715704	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001580475.1/NZ_CP010992/1/2662203/2715704
Chryseobacterium	indologenes	CI38	NZ_JACLEC010000004.1	5443	71818	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JACLEC010000004.1/5443-71818	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014220045.1/NZ_JACLEC010000004/1/5443/71818
Chryseobacterium	indologenes	CI38	NZ_CP023968.1	3679023	3740257	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP023968.1/3679023-3740257	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002591275.1/NZ_CP023968/1/3679023/3740257
Bacteroides	uniformis	AM28-49	NZ_QSJU01000010.1	123821	158090	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QSJU01000010.1/123821-158090	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003469415.1/NZ_QSJU01000010/1/123821/158090
Tannerella	forsythia	3313	NZ_AP013044.1	3137963	3179094	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP013044.1/3137963-3179094	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001547875.1/NZ_AP013044/1/3137963/3179094
Comamonas	testosteroni	R5-28	NZ_KZ984456.1	64491	96351	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KZ984456.1/64491-96351	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003569915.1/NZ_KZ984456/1/64491/96351
Phocaeicola	vulgatus	OF05-20BH	NZ_QRKA01000027.1	0	35919	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRKA01000027.1/0-35919	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003471775.1/NZ_QRKA01000027/1/0/35919
Aliivibrio	fischeri	emors.7.2	NZ_WOBI01000021.1	60008	106089	arylpolyene - resorcinol hybrid	False	amphi-enterobactin 1 / amphi-enterobactin 2 / amphi-enterobactin 3 / amphi-enterobactin 4	29	BGC0001890	https://antismash-db.secondarymetabolites.org/go/NZ_WOBI01000021.1/60008-106089	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009727735.1/NZ_WOBI01000021/1/60008/106089
Flavobacterium	psychrophilum	JIP02/86	NC_009613.3	2588136	2645245	arylpolyene - resorcinol hybrid	False	flexirubin	86	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_009613.3/2588136-2645245	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000064305.2/NC_009613/3/2588136/2645245
Flavobacterium	johnsoniae	UW101; ATCC 17061	NC_009441.1	1213143	1268294	arylpolyene - resorcinol hybrid	False	flexirubin	100	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_009441.1/1213143-1268294	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000016645.1/NC_009441/1/1213143/1268294
Vibrio	diazotrophicus	99A	NZ_POSM01000004.1	38710	84061	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_POSM01000004.1/38710-84061	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002892965.1/NZ_POSM01000004/1/38710/84061
Tannerella	forsythia	92A2	NC_016610.1	3213013	3254144	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016610.1/3213013-3254144	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000238215.1/NC_016610/1/3213013/3254144
Brevundimonas	Unclassified	M20	NZ_CP041243.1	2310353	2368638	arylpolyene - resorcinol hybrid	False	APE Vf	30	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_CP041243.1/2310353-2368638	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006547065.1/NZ_CP041243/1/2310353/2368638
Arcobacter	cryaerophilus	D2610	NZ_CP032825.1	1367989	1425789	arylpolyene - resorcinol hybrid	False	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP032825.1/1367989-1425789	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003660085.1/NZ_CP032825/1/1367989/1425789
Chitinophaga	filiformis	DSM 527	NZ_FNBN01000005.1	20822	67262	arylpolyene - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_FNBN01000005.1/20822-67262	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900102545.1/NZ_FNBN01000005/1/20822/67262
Fluviicola	chungangensis	MAH-3	NZ_VLPL01000002.1	209891	267180	arylpolyene - resorcinol hybrid	False	flexirubin	33	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VLPL01000002.1/209891-267180	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007558725.1/NZ_VLPL01000002/1/209891/267180
Pseudomonas	Unclassified	H3(2019)	NZ_VMSG01000020.1	0	32672	resorcinol	True	pyoverdin	12	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_VMSG01000020.1/0-32672	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007713465.1/NZ_VMSG01000020/1/0/32672
Prevotella	intermedia	KCOM 1741	NZ_CP024723.1	92191	133325	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024723.1/92191-133325	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002763745.1/NZ_CP024723/1/92191/133325
Prevotella	intermedia	KCOM 1741	NZ_CP024724.1	152604	193741	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024724.1/152604-193741	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002763745.1/NZ_CP024724/1/152604/193741
Burkholderia	Unclassified	MSMB0175	NZ_CP013448.1	2491399	2532557	resorcinol	False	chloromyxamide	10	BGC0001945	https://antismash-db.secondarymetabolites.org/go/NZ_CP013448.1/2491399-2532557	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001718875.1/NZ_CP013448/1/2491399/2532557
Azoarcus	communis	TSPY31	NZ_CP022187.1	3470628	3531486	arylpolyene - resorcinol hybrid	False	aryl polyenes	16	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NZ_CP022187.1/3470628-3531486	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003111645.1/NZ_CP022187/1/3470628/3531486
Dechloromonas	Unclassified	CZR5	NZ_VUYQ01000003.1	530634	576646	arylpolyene - resorcinol hybrid	False	exopolysaccharide	8	BGC0000761	https://antismash-db.secondarymetabolites.org/go/NZ_VUYQ01000003.1/530634-576646	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008711155.1/NZ_VUYQ01000003/1/530634/576646
Bordetella	Unclassified	N	NZ_CP013111.1	4088479	4130540	resorcinol	False	echoside A / echoside B / echoside C / echoside D / echoside E	11	BGC0000340	https://antismash-db.secondarymetabolites.org/go/NZ_CP013111.1/4088479-4130540	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001433395.1/NZ_CP013111/1/4088479/4130540
Pseudomonas	Unclassified	None	NZ_LR733265.1	216156	269215	arylpolyene - resorcinol hybrid	False	APE Vf	45	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_LR733265.1/216156-269215	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506495.1/NZ_LR733265/1/216156/269215
Achromobacter	aegrifaciens	2789STDY5608625	NZ_CYTK01000008.1	130164	172087	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CYTK01000008.1/130164-172087	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001299355.1/NZ_CYTK01000008/1/130164/172087
Variovorax	Unclassified	NFACC28	NZ_FNUI01000007.1	411084	457008	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNUI01000007.1/411084-457008	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900107915.1/NZ_FNUI01000007/1/411084/457008
Porphyromonas	gingivalis	11A	NZ_CP024600.1	1060794	1101952	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024600.1/1060794-1101952	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002753975.1/NZ_CP024600/1/1060794/1101952
Variovorax	Unclassified	NFACC28	NZ_FNUI01000006.1	42756	84673	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNUI01000006.1/42756-84673	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900107915.1/NZ_FNUI01000006/1/42756/84673
Arcobacter	cryaerophilus	ATCC 43158	NZ_CP032823.1	1238841	1279987	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032823.1/1238841-1279987	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003660105.1/NZ_CP032823/1/1238841/1279987
Phocaeicola	vulgatus	dnLKV7	NZ_KE159479.1	167411	208551	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KE159479.1/167411-208551	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000403235.1/NZ_KE159479/1/167411/208551
Flavobacterium	columnare	94-081	NZ_CP016277.1	636993	688109	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP016277.1/636993-688109	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001677395.1/NZ_CP016277/1/636993/688109
Flavobacterium	spartansii	ATCC BAA-2541	NZ_MUHG01000002.1	642730	696872	arylpolyene - resorcinol hybrid	False	flexirubin	94	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_MUHG01000002.1/642730-696872	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002217445.1/NZ_MUHG01000002/1/642730/696872
Aggregatibacter	segnis	HK_296	NZ_NRCX01000002.1	44569	94694	arylpolyene - resorcinol hybrid	False	APE Vf	30	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_NRCX01000002.1/44569-94694	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003130095.1/NZ_NRCX01000002/1/44569/94694
Neisseria	flavescens	ATCC 13120	NZ_CP039886.1	1568749	1631130	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP039886.1/1568749-1631130	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005221285.1/NZ_CP039886/1/1568749/1631130
Sorangium	cellulosum	So ceGT47	NZ_CP012672.1	1319919	1367539	phenazine - resorcinol hybrid	False	kirromycin	5	BGC0001070	https://antismash-db.secondarymetabolites.org/go/NZ_CP012672.1/1319919-1367539	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004135755.1/NZ_CP012672/1/1319919/1367539
Bacteroides	uniformis	AM28-49	NZ_QRJL01000004.1	0	28448	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRJL01000004.1/0-28448	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003471545.1/NZ_QRJL01000004/1/0/28448
Porphyromonas	gingivalis	11A	NZ_CP024598.1	291264	329985	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024598.1/291264-329985	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002754135.1/NZ_CP024598/1/291264/329985
Porphyromonas	gingivalis	11A	NZ_CP024598.1	687649	728807	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024598.1/687649-728807	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002754135.1/NZ_CP024598/1/687649/728807
Dyadobacter	fermentans	DSM 18053	NC_013037.1	6938405	6967790	arylpolyene - resorcinol hybrid	True	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_013037.1/6938405-6967790	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000023125.1/NC_013037/1/6938405/6967790
Arcobacter	cryaerophilus	L406	NZ_LRUU01000071.1	7662	54456	arylpolyene - resorcinol hybrid	True	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_LRUU01000071.1/7662-54456	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001572845.1/NZ_LRUU01000071/1/7662/54456
Arcobacter	cryaerophilus	L406	NZ_CP060264.1	1349206	1408063	arylpolyene - resorcinol hybrid	False	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP060264.1/1349206-1408063	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014301985.1/NZ_CP060264/1/1349206/1408063
Bacteroides	uniformis	AM28-49	NZ_CZBF01000002.1	194440	235580	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CZBF01000002.1/194440-235580	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001406715.1/NZ_CZBF01000002/1/194440/235580
Porphyromonas	gingivalis	11A	NZ_CP024593.1	1934774	1975932	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024593.1/1934774-1975932	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002754055.1/NZ_CP024593/1/1934774/1975932
Aggregatibacter	aphrophilus	PN_444	NZ_CP012067.1	249097	315418	arylpolyene - resorcinol hybrid	False	APE Vf	25	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_CP012067.1/249097-315418	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001262035.1/NZ_CP012067/1/249097/315418
Halomonas	Unclassified	THAF12	NZ_CP045399.1	528754	569870	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP045399.1/528754-569870	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009363675.1/NZ_CP045399/1/528754/569870
Neisseria	Unclassified	HMSC075C12	NZ_KV803566.1	46857	110223	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV803566.1/46857-110223	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001811065.1/NZ_KV803566/1/46857/110223
Desulfocapsa	sulfexigens	DSM 10523	NC_020304.1	1731086	1772241	resorcinol	False	kanglemycin A / kanglemycin V1 / kanglemycin V2	8	BGC0002009	https://antismash-db.secondarymetabolites.org/go/NC_020304.1/1731086-1772241	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000341395.1/NC_020304/1/1731086/1772241
Variovorax	paradoxus	B4	NC_022247.1	2627184	2668400	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_022247.1/2627184-2668400	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000463015.1/NC_022247/1/2627184/2668400
Variovorax	paradoxus	B4	NC_022247.1	3655595	3701884	arylpolyene - resorcinol hybrid	False	lipopolysaccharide	5	BGC0000774	https://antismash-db.secondarymetabolites.org/go/NC_022247.1/3655595-3701884	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000463015.1/NC_022247/1/3655595/3701884
Glycomyces	xiaoerkulensis	TRM 41368	NZ_PGGV01000014.1	55491	97306	resorcinol	False	valinomycin / montanastatin	8	BGC0001846	https://antismash-db.secondarymetabolites.org/go/NZ_PGGV01000014.1/55491-97306	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002798405.1/NZ_PGGV01000014/1/55491/97306
Pseudomonas	Unclassified	LAMO17WK12:I9	NZ_QJKE01000024.1	0	64984	resorcinol - t1nrps hybrid	True	pyoverdin	24	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_QJKE01000024.1/0-64984	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003202055.1/NZ_QJKE01000024/1/0/64984
Paenibacillus	endophyticus	CECT 8234	NZ_JACHXW010000014.1	60914	102777	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACHXW010000014.1/60914-102777	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014192395.1/NZ_JACHXW010000014/1/60914/102777
Nocardia	panacis	YIM PH 21724	NZ_QZFU01000028.1	7942	77960	other - resorcinol - t1pks hybrid	False	calicheamicin	14	BGC0000033	https://antismash-db.secondarymetabolites.org/go/NZ_QZFU01000028.1/7942-77960	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003598715.1/NZ_QZFU01000028/1/7942/77960
Comamonas	Unclassified	Z1	NZ_VOQT01000028.1	19705	44022	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VOQT01000028.1/19705-44022	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008121555.1/NZ_VOQT01000028/1/19705/44022
Flavobacterium	Unclassified	MAH-1	NZ_JACBJI010000004.1	120212	172841	arylpolyene - resorcinol hybrid	False	flexirubin	86	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JACBJI010000004.1/120212-172841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013401995.1/NZ_JACBJI010000004/1/120212/172841
Nostoc	flagelliforme	CCNUN1	NZ_CP024792.1	157298	266071	hgle-ks - resorcinol - t1nrps - t1pks hybrid	False	heterocyst glycolipids	71	BGC0000869	https://antismash-db.secondarymetabolites.org/go/NZ_CP024792.1/157298-266071	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002813575.1/NZ_CP024792/1/157298/266071
Nostoc	flagelliforme	CCNUN1	NZ_CP024793.1	285551	327415	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024793.1/285551-327415	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002813575.1/NZ_CP024793/1/285551/327415
Agromyces	Unclassified	NEAU-184	NZ_VSSB01000001.1	920891	962034	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VSSB01000001.1/920891-962034	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008122505.1/NZ_VSSB01000001/1/920891/962034
Rhizobacter	gummiphilus	NS21	NZ_CP015118.1	4085118	4130859	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP015118.1/4085118-4130859	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002116905.1/NZ_CP015118/1/4085118/4130859
Prevotella	intermedia	KCOM 1741	NZ_LBGT01000036.1	1017	42155	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LBGT01000036.1/1017-42155	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001594285.1/NZ_LBGT01000036/1/1017/42155
Prevotella	intermedia	KCOM 1741	NZ_LBGT01000039.1	0	12658	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LBGT01000039.1/0-12658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001594285.1/NZ_LBGT01000039/1/0/12658
Bordetella	bronchiseptica	Bbr77	NZ_HE983628.1	1808800	1850714	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_HE983628.1/1808800-1850714	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000313065.1/NZ_HE983628/1/1808800/1850714
Bordetella	hinzii	FY01	NZ_CP021397.1	3943525	3985421	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP021397.1/3943525-3985421	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006770365.1/NZ_CP021397/1/3943525/3985421
Prevotella	nigrescens	KCOM 1102	NZ_NHRW01000002.1	87187	128324	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NHRW01000002.1/87187-128324	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002204475.1/NZ_NHRW01000002/1/87187/128324
Bacteroides	fragilis	CL05T00C42	NZ_JH724189.1	589676	630816	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH724189.1/589676-630816	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000273765.1/NZ_JH724189/1/589676/630816
Sulfurospirillum	barnesii	SES-3	NC_018002.1	2190610	2240755	arylpolyene - resorcinol hybrid	False	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_018002.1/2190610-2240755	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000265295.1/NC_018002/1/2190610/2240755
Bacteroides	stercoris	AF19-2	NZ_QRWN01000057.1	0	14547	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRWN01000057.1/0-14547	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003460185.1/NZ_QRWN01000057/1/0/14547
Neisseria	Unclassified	HMSC068C12	NZ_KV814801.1	255019	318287	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV814801.1/255019-318287	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001814095.1/NZ_KV814801/1/255019/318287
Capnocytophaga	Unclassified	F0545	NZ_CP027229.1	2177024	2218152	resorcinol	False	flexirubin	13	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP027229.1/2177024-2218152	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002999135.1/NZ_CP027229/1/2177024/2218152
Chryseobacterium	Unclassified	G0162	NZ_CP033922.1	2810757	2878060	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP033922.1/2810757-2878060	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003815715.1/NZ_CP033922/1/2810757/2878060
Flavobacterium	suncheonense	DSM 17707	NZ_AUCZ01000008.1	165958	209361	arylpolyene - resorcinol hybrid	True	flexirubin	86	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_AUCZ01000008.1/165958-209361	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000430025.1/NZ_AUCZ01000008/1/165958/209361
Haemophilus	parainfluenzae	ATCC 33392	NZ_GL872339.1	565898	629373	arylpolyene - resorcinol hybrid	False	aryl polyenes	27	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NZ_GL872339.1/565898-629373	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000191405.1/NZ_GL872339/1/565898/629373
Haemophilus	parainfluenzae	NCTC10665	NZ_JVPX01000001.1	189031	251212	arylpolyene - resorcinol hybrid	False	APE Vf	25	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_JVPX01000001.1/189031-251212	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001055885.1/NZ_JVPX01000001/1/189031/251212
Aggregatibacter	aphrophilus	PN_444	NZ_MAQE01000016.1	112103	159870	arylpolyene - resorcinol hybrid	True	aryl polyenes	27	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NZ_MAQE01000016.1/112103-159870	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001680805.1/NZ_MAQE01000016/1/112103/159870
Pseudomonas	Unclassified	NFPP07	NZ_FOXG01000014.1	32259	111209	resorcinol - t1nrps hybrid	True	pyoverdin	24	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_FOXG01000014.1/32259-111209	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900115645.1/NZ_FOXG01000014/1/32259/111209
